aba_number,address,state,phone_number,bank
101106528,"102 W BARTON, LEONARDVILLE, KS - 66449",KS,785-293-5221,PEOPLES STATE BANK 
101114442,"PO BOX 10, OAKLEY, KS - 67748",KS,785-672-4448,PEOPLES STATE BANK 
091915612,"100 4TH AVENUE SE, PLAINVIEW, MN - 55964",MN,507-534-3137,PEOPLES STATE BANK 
091215529,"98 3RD ST. SE, WELLS, MN - 56097",MN,507-553-3155,PEOPLES STATE BANK 
091311009,"201 MAIN AVE BOX 227, FAIRMOUNT, ND - 58030",ND,701-474-5515,PEOPLES STATE BANK 
091308805,"101 N MAIN, VELVA, ND - 58790",ND,701-338-2821,PEOPLES STATE BANK 
091301899,"PO BOX 306, WESTHOPE, ND - 58793",ND,701-245-6407,PEOPLES STATE BANK 
091406820,"PO BOX 951, SUMMIT, SD - 57266",SD,605-398-6111,PEOPLES STATE BANK 
113121384,"P O BOX 347, HALLETTSVILLE, TX - 77964",TX,361-798-3237,PEOPLES STATE BANK 
114922003,"PO BOX 437, ROCKSPRINGS, TX - 78880",TX,830-683-2119,PEOPLES STATE BANK 
113120291,"P O BOX 1287, SHEPHERD, TX - 77371",TX,936-628-3312,PEOPLES STATE BANK 
075908658,"301 E BLACKHAWK AVE, PRAIRIE DU CHIEN, WI - 53821",WI,608-326-3516,PEOPLES STATE BANK 
075911616,"1905 STEWART AVE, WAUSAU, WI - 54401",WI,715-842-2191,PEOPLES STATE BANK 
075905965  075911616,"1905 STEWART AVE, WAUSAU, WI - 54401",WI,715-842-2191,PEOPLES STATE BANK 
084203603,"PO BOX 8287, GREENWOOD, MS - 38935",MS,662-453-6811,STATE BANK 
041203594,"401 CLINTON, DEFIANCE, OH - 43512",OH,419-783-8950,STATE BANK 
122042807,"523 WEST 6TH ST #900, LOS ANGELES, CA - 90014",CA,213-430-4000,AMERICAN BUSINESS BANK 
122044041,"523 WEST SIXTH STREET # 900, LOS ANGELES, CA - 90014",CA,213-430-4000,AMERICAN BUSINESS BANK 
273975263,"PO BOX 1030, LE MARS, IA - 51031",IA,712-546-7676,N W IOWA CREDIT UNION 
251481368,"SUITE 350, NEWPORT NEWS, VA - 23606",VA,757-928-8850,BAYPORT CREDIT UNION 
103112358,"P.O. BOX 948, MCALESTER, OK - 74502",OK,918-426-0211,FIRST NATIONAL BANK AND TRUST CO 
091216489,"P.O. BOX 70, GARY, MN - 56545",MN,218-356-8255,THE GARY STATE BANK 
251481229,"P O BOX 361, NARROWS, VA - 24124",VA,540-921-2700,CELCO FEDERAL CREDIT UNION 
053020202,"1000 PEACHTREE STREET NE, ATLANTA, GA - 30309",GA,877-372-2457,FRB CHARLOTTE CASH DEPARTMENT 
103101628,"523 DELAWARE, PERRY, OK - 73077",OK,580-336-5531,EXCHANGE 
241273887,"971 WOOSTER RD W, BARBERTON, OH - 44203",OH,330-825-2455,INTEGRITY FEDERAL CREDIT UNION 
265273892,"902 W FIRST STREET, DERIDDER, LA - 70634",LA,337-462-0768,BEAUREGARD SCHOOL EMPLOYEES FCU 
051409540,"17208 HALLIGAN PARK ROAD, CARSON, VA - 23830",VA,434-246-5211,THE BANK OF SOUTHSIDE VA 
091017060,"SUITE 125, EDINA, MN - 55435",MN,952-285-5800,CROWN BANK 
031207694,"715 ROUTE 70, BRICK, NJ - 08723",NJ,732-451-9000,CROWN BANK 
021210112  031207694,"27 PRINCE STREET, ELIZABETH, NJ - 07208",NJ,908-659-2100,CROWN BANK 
272477746,"6246 CHASE RD, DEARBORN, MI - 48126",MI,313-581-2002,MEMBERSFOCUS COMMUNITY CREDIT UNION 
301178204,"217 E MAIN, GOESSEL, KS - 67053",KS,620-367-2285,CROSSROADS CREDIT UNION 
273975412,"1602 S MONROE, MASON CITY, IA - 50401",IA,641-424-5391,IOWA HEARTLAND CREDIT UNION 
325180113,"600 EAST HOLLY STREET, BELLINGHAM, WA - 98225",WA,800-525-8703,WHATCOM EDUCATIONAL C U 
271182524,"1102 WALNUT, DANVILLE, IL - 61832",IL,217-446-0777,EDUCATION PERSONNEL FCU 
122105605,"4140 THIELMAN LANE, ST CLOUD, MN - 56301",MN,800-320-7262,STEARNS BANK ARIZONA NA 
091310479,"PO BOX 5, PAGE, ND - 58064",ND,701-668-2261,PAGE 
261275001,"901 EAST 65TH STREET, SAVANNAH, GA - 31405",GA,912-354-8100,MEMORIAL HEALTH CU 
081001073,"P.O. BOX 211, ST. LOUIS, MO - 63166",MO,314-645-7700,LINDELL BANK TRUST COMPANY 
325181028,"PO BOX WSECU, OLYMPIA, WA - 98507",WA,360-943-7911,WASHINGTON STATE EMPLOYEES CU 
231388164,"260 W. BALTIMORE PK., WAWA, PA - 19063",PA,610-358-8030,WAWA EMPLOYEES CREDIT UNION 
221277379,"195 NORMAN RD, NEWARK, NJ - 07106",NJ,973-375-7011,NEWARK BOARD OF EDUCATION EMPL 
221275180,"100 CULVER ROAD, MONMOUTH JCT, NJ - 08852",NJ,732-329-3838,NJ GATEWAY FEDERAL CREDIT UNION 
273975674,"121 WEST 3RD ST NO., NEWTON, IA - 50208",IA,641-792-5660,ADVANTAGE CREDIT UNION 
252177147,"P O BOX 1382, CUMBERLAND, MD - 21501",MD,301-722-5522,POTOMAC FEDERAL CREDIT UNION 
236070545  236075689,"8-3208, PHILADELPHIA, PA - 19103",PA,215-864-6724,BENEFICIAL SAVINGS BANK 
103107635,"102 W. MAIN, ANADARKO, OK - 73005",OK,405-247-2471,FIRST ST BK 
101110763,"P O BOX 137, WALTON, KS - 67151",KS,620-837-3143,WALTON STATE BANK 
101104685,"PO BOX 127, ALMENA, KS - 67622",KS,785-669-2486,ALMENA STATE BANK 
101113427,"PO BOX 127, ALMENA, KS - 67622",KS,785-669-2486,ALMENA STATE BANK 
075901972,"264 W WISCONSIN AVE, KAUKAUNA, WI - 54130",WI,920-766-4674,THE BANK OF KAUKAUNA 
011775285,"PO BOX 4399, WHITE RIVER, VT - 05001",VT,802-280-4270,MASCOMA SAVINGS BANK 
011701424,"243 SYKES MOUNTAIN AVE, WHITE RIVER JUNCTION, VT - 05001",VT,603-448-3650,MASCOMA SAVINGS BANK 
211770213,"243 SYKES MTN AVENUE, WHITE RIVER JUNCTION, VT - 05001",VT,603-448-3650,MASCOMA SAVINGS BANK 
283978357,"PO BOX 51770, BOWLING GREEN, KY - 42102",KY,270-796-8500,SERVICE ONE CREDIT 
114900685,"255 SECOND AVE, MINNEAPOLIS, MN - 55479",MN,800-745-2426,WELLS FARGO 
286582834,"1221 EAST GRAND, SPRINGFIELD, MO - 65804",MO,417-831-0534,EDUCATIONAL COMMUNITY CREDIT UNION 
091905826,"975 34TH AVENUE NW, ROCHESTER, MN - 55901",MN,507-280-0621,OLMSTED NATIONAL BANK 
081012952,"1281 N WARSON RD, ST LOUIS, MO - 63132",MO,800-438-0378,ENTERPRISE BANK 
291276601,"811 4TH STREET N., VIRGINIA, MN - 55792",MN,218-741-5644,VIRGINIA COOP CREDIT UNION 
222381112,"258 HIGHLAND PKWY, BUFFALO, NY - 14223",NY,716-877-1630,KENMORE NY TEACHERS FCU 
244171245,"PO BOX 728, LANCASTER, OH - 43130",OH,740-653-3863,FAIRFIELD FEDERAL SAVINGS 
221380716,"180 GENESEE ST, NEW HARTFORD, NY - 13413",NY,315-734-2139,UMICO FEDERAL CREDIT UNION 
061101197,"P O DRAWER 836, SANDERSVILLE, GA - 31082",GA,478-552-5116,CITIZENS BANK OF THE SOUTH 
211374020,"PO DRAWER 37, AMESBURY, MA - 01913",MA,978-388-0050,THE PROVIDENT BANK 
021205499,"830 BERGEN AVENUE, JERSEY CITY, NJ - 07306",NJ,201-915-5535,THE PROVIDENT BANK 
221271993,"830 BERGEN AVE., JERSEY CITY, NJ - 07306",NJ,201-915-5535,THE PROVIDENT BANK 
221272154,"830 BERGEN AVENUE, JERSEY CITY, NJ - 07306",NJ,201-915-5535,THE PROVIDENT BANK 
021214053,"100 WOOD AVE S, JERSEY CITY, NJ - 08830",NJ,732-590-9288,THE PROVIDENT BANK 
221271197,"1000 WOODBRIDGE CTR. DR., WOODBRIDGE, NJ - 07095",NJ,732-726-5475,THE PROVIDENT BANK 
083974302  083905012,"501 S LROGERSWELLS BLVD, GLASGOW, KY - 42141",KY,270-651-7466,SOUTH CENTRAL BANK 
021584291,"AVENIDA FRDZ. JUNCOS, SANTURCE, PR - 00908",PR,787-723-1513,
055080318,"17615 OLD BALTIMORE RD, OLNEY, MD - 20832",MD,301-924-4090,KOREAN CATHOLIC FCU 
292977747,"111 NORTH B STREET, LIVINGSTON, MT - 59047",MT,406-222-1750,SKY FEDERAL CREDIT UNION 
211370037,"130 WHALON ST, FITCHBURG, MA - 01420",MA,978-353-0000,FAMILY FEDERAL SAVINGS 
273972871,"1035 N CENTER POINT RD, HIAWATHA, IA - 52233",IA,319-743-7806,FIRST FEDERAL CREDIT UNION 
231385073,"1843 HIGHWAY 315, PITTSTON, PA - 18640",PA,570-883-2989,HIGHWAY FEDERAL CREDIT UNION 
082908900,"200 EAST MAIN, MAGNOLIA, AR - 71753",AR,870-235-7000,FARMERS BNK AND TRUST 
311989878,"1711 LAKE SUCCESS, WACO, TX - 76710",TX,254-751-1622,HEART O TEXAS FED CR UNION 
311985788,"P O BOX 6750, LONGVIEW, TX - 75608",TX,903-323-0223,E TX PROFESSIONAL CU 
101207919,"814 N WALNUT, CAMERON, MO - 64429",MO,816-632-7000,HORIZON STATE BANK 
253278870,"501 RUSSELL STREET, DARLINGTON, SC - 29532",SC,843-393-0426,DIXIES FEDERAL CREDIT UNION 
104913190,"306 SOUTH HIGH STREET, CAIRO, NE - 68824",NE,308-485-4232,PATHWAY BANK 
241075577,"18101 LORAIN AVE, CLEVELAND, OH - 44111",OH,216-476-7072,WESTERN REGION FCU 
244077255,"STE 100, COLUMBUS, OH - 43215",OH,614-224-8890,CME FEDERAL CREDIT UNION 
221174427,"555 MAIN STREET, STAMFORD, CT - 06901",CT,203-348-0290,STAMFORD TELEPHONE 
103113195,"401 W MAIN ST, NORMAN, OK - 73069",OK,405-366-2715,REPUBLIC BANK 
104113039,"202 E 2ND STREET, LAUREL, NE - 68745",NE,402-256-3247,SECURITY BANK 
071110550,"MAIN & WASHINGTON ST, JOY, IL - 61260",IL,309-584-4146,JOY STATE BANK 
026014135,"69 EAST 167TH ST, BRONX, NY - 10452",NY,718-879-5000,SPRING BANK 
075918334,"SUITE 100, BROOKFIELD, WI - 53005",WI,262-754-5554,SPRING BANK 
084008947,"P.O BOX 2022, MEMPHIS, TN - 38101",TN,901-273-2906,PARAGON BANK 
071108407,"P O BOX 80, AUBURN, IL - 62615",IL,217-438-4701,UNITED COMMUNITY BK CHATHAM 
071121604  071108407,"PO BOX 80, AUBURN, IL - 62615",IL,217-438-4701,UNITED COMMUNITY BK CHATHAM 
243385058,"1050 E. SPRING STREET, TITUSVILLE, PA - 16354",PA,814-827-4605,OIL COUNTRY FEDERAL CREDIT UNION 
091910879  091901338,"226 NASSAU STREET, SAINT PETER, MN - 56082",MN,507-931-4000,FIRST NATIONAL BANK MINNESOTA 
091901338,"226 NASSAU ST., ST. PETER, MN - 56082",MN,507-931-4000,FIRST NATIONAL BANK MINNESOTA 
114910222,"2300 US HWY 83 N, CRYSTAL CITY, TX - 78839",TX,830-374-5866,ZAVALA COUNTY BANK 
021214273,"885 TEANECK ROAD, TEANECK, NJ - 07666",NJ,201-808-7000,CROSS RIVER BANK 
021214862,"885 TEANECK ROAD, TEANECK, NJ - 07666",NJ,201-808-7000,CROSS RIVER BANK 
021214891,"885 TEANECK RD, TEANECK, NJ - 07666",NJ,201-808-7000,CROSS RIVER BANK 
253978620,"RM 870, COLUMBIA, SC - 29201",SC,803-252-0258,PALMETTO TRUST FCU 
271986801,"SUITE 100, PALATINE, IL - 60067",IL,847-342-9300,MEADOWS CREDIT UNION 
104908040,"322 S VINE, MEAD, NE - 68041",NE,402-624-2255,BANK OF MEAD 
243380260,"241 NORTH PITTSBURGH STREET, CONNELLSVILLE, PA - 15425",PA,724-628-2424,GLASS CAP FCU 
091400486,"225 CEDAR STREET, YANKTON, SD - 57078",SD,605-665-7432,FIRST DAKOTA NATIONAL BANK 
091402578  091400486,"225 CEDAR STREET, YANKTON, SD - 57078",SD,605-665-7432,FIRST DAKOTA NATIONAL BANK 
291471011,"225 CEDAR STREET, YANKTON, SD - 57078",SD,605-665-7432,FIRST DAKOTA NATIONAL BANK 
241070530,"7007 BROADWAY, CLEVELAND, OH - 44105",OH,216-429-5259,THIRD FED S 
275979063,"1212 HUXLEY ST, MADISON, WI - 53704",WI,608-268-5090,HERITAGE CREDIT UNION 
314978352,"SUITE 100, CORPUS CHRISTI, TX - 78413",TX,361-986-9733,HOMEPORT FED CREDIT UNION 
211371311,"P O BOX 250, SOUTHBRIDGE, MA - 01550",MA,508-765-7318,SAVERS COOP BANK 
084307965,"202 N. FRONT STREET, GREENFIELD, TN - 38230",TN,731-235-2207,GREENFIELD BANKING CO 
253279507,"612 REMBERT C. DENNIS BLVD, MONCKS CORNER, SC - 29461",SC,843-761-4001,SANTEE COOPER CU 
263179574,"2916 APALACHEE PARKWAY, TALLAHASSEE, FL - 32301",FL,850-877-6168,FLORIDA RURAL ELECTRIC CREDIT UNION 
263189263,"2916 APALACHEE PARKWAY, TALLAHASSEE, FL - 32301",FL,850-877-6168,FLORIDA RURAL ELECTRIC CREDIT UNION 
263182626,"1827 CAPITAL CIR NE, TALLAHASSEE, FL - 32308",FL,850-576-8134,TALLAHASSEE LEON FED 
275978721,"949 E WASHINGTON, MADISON, WI - 53703",WI,608-266-4750,MADISON CREDIT UNION 
104901144,"BOX 288, CRETE, NE - 68333",NE,402-826-2144,CITY BANK 
262287218,"420 2ND AVE SW, CULLMAN, AL - 35056",AL,256-734-4863,FIRST COMMUNITY BANK OF CULLMAN 
061100606,"1137 1ST AVENUE, COLUMBUS, GA - 31901",GA,800-334-9007,SYNOVUS BANK 
061121261,"500 11TH STREET, COLUMBUS, GA - 31901",GA,800-334-9007,SYNOVUS BANK 
067014767  063114166,"500 11TH STREET, COLUMBUS, GA - 31901",GA,800-334-9007,SYNOVUS BANK 
062202341,"500 11TH STREET, COLUMBUS, GA - 31902",GA,800-334-9007,SYNOVUS BANK 
031314503,"PO BOX 217, WYALUSING, PA - 18853",PA,570-746-1011,PS BANK 
082901619,"708 S. MAIN, STUTTGART, AR - 72160",AR,501-444-4444,FARMERS 
063101111,"101 N CHERRY STREET, MONTICELLO, FL - 32344",FL,850-997-2591,FARMERS 
063102204,"P O BOX 476, TRENTON, FL - 32693",FL,352-463-2329,FARMERS 
061110557,"P O BOX 4450, EATONTON, GA - 31024",GA,706-485-9941,FARMERS 
061203642,"P.O. BOX 187, LAKELAND, GA - 31635",GA,229-482-3585,FARMERS 
061212688,"201 N. MAIN ST., STATESBORO, GA - 30458",GA,912-489-2600,FARMERS 
061212345,"104 NORTH MAIN STREET, SYLVANIA, GA - 30467",GA,912-564-7436,FARMERS 
074910692,"P O BOX 158, LAOTTO, IN - 46763",IN,260-637-5546,FARMERS 
101109512,"103 S 5TH, MOUND CITY, KS - 66056",KS,913-795-2212,FARMERS 
055002723,"P O BOX 249, REISTERSTOWN, MD - 21136",MD,410-517-3065,FARMERS 
053103640,"P O BOX 307, GRANITE QUARRY, NC - 28072",NC,704-279-7291,FARMERS 
104905140,"P.O. BOX 7, AXTELL, NE - 68924",NE,308-743-2442,FARMERS 
104903362,"617 1ST STREET, MILFORD, NE - 68405",NE,402-761-7632,FARMERS 
104908082,"BOX 10, MILLIGAN, NE - 68406",NE,402-629-4251,FARMERS 
101104122  104908082,"BOX 10, MILLIGAN, NE - 68406",NE,402-629-4251,FARMERS 
044112187,"430 NORTH ST, CALDWELL, OH - 43724",OH,740-732-5621,FARMERS 
103105530,"225 E RENFROW, ARNETT, OK - 73832",OK,580-885-7515,FARMERS 
111907021,"240 SOUTH TEXAS STREET, DELEON, TX - 76444",TX,254-893-2031,FARMERS 
051404419,"P O BOX 1111, TIMBERVILLE, VA - 22853",VA,540-896-8941,FARMERS 
075907442,"P O BOX 409, TOMAH, WI - 54660",WI,608-372-2126,FARMERS 
292177453,"PO BOX 531, HARLOWTON, MT - 59036",MT,406-632-4357,TRICOUNTY FEDERAL CREDIT UNION 
111305746,"610 WALLIS AVENUE, SANTA ANNA, TX - 76878",TX,325-348-3108,SANTA ANNA NATIONAL BANK 
053202871,"13497 BROXTON BRIDGE ROAD, EHRHARDT, SC - 29081",SC,803-267-3191,ENTERPRISE BANK OF S C 
091508317,"110 N 2ND AVE, PARK FALLS, WI - 54552",WI,715-762-2411,FIRST NATL BK PARK FALLS 
221379688,"ROOM 1, SCHENECTADY, NY - 12305",NY,518-346-3007,CITY OF SCHENECTADY 
122287280  122243402,"SUITE 100, SAN DIEGO, CA - 92130",CA,858-847-4780,BANK OF SOUTHERN 
226092009,"LEVEL C2, NEW YORK, NY - 10020",NY,212-332-2610,NBC 
111906996,"105 E CRINER ST, GRANDVIEW, TX - 76050",TX,817-866-3316,GRANDVIEW BANK 
042000398,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK ACH SERVICES 
042100188,"P7-PFSC-03-H, PITTSBURGH, PA - 15219",PA,877-824-5001,PNC BANK ACH SERVICES 
291881054,"PO BOX 817, LA CROSSE, WI - 54602",WI,608-787-1283,DAIRYLAND POWER CR UN 
283980109,"800 CALDWELL ST, PADUCAH, KY - 42003",KY,270-444-5638,PADUCAH TEACHERS FEDERAL CREDIT 
282975940,"508 WEST BEEBE CAPPS, SEARCY, AR - 72143",AR,501-268-3122,WHITE COUNTY GOVT FCU 
031309259,"2695 PHILADELPHIA AVE., CHAMBERSBURG, PA - 17201",PA,717-446-1400,ORRSTOWN BANK 
031315036,"2695 PHILADELPHIA AVE, CHAMBERSBURG, PA - 17201",PA,717-709-3001,ORRSTOWN BANK 
031319333,"4750 LINDLE ROAD, HARRISBURG, PA - 17111",PA,717-709-3050,ORRSTOWN BANK 
041215854,"3900 N. MCCORD ROAD, TOLEDO, OH - 43617",OH,419-720-3561,WATERFORD 
073907758  073921792,"P O BOX 70, NEW HAMPTON, IN - 50659",IN,641-394-3021,SECURITY STATE BANK 
322282153,"3970 LA COLINA ROAD SUITE 12, SANTA BARBARA, CA - 93110",CA,805-682-2467,SANTA BARBARA TEACHERS FCU 
121044356,"1 MONTGOMERY STREET SUITE 2300, SAN FRANCISCO, CA - 94104",CA,415-229-8400,PRESIDIO BANK 
026000110,"ONE ROCKEFELLER PLAZA, NEW YORK, NY - 10020",NY,646-282-3797,UNITED BANK FOR AFRICA PLC 
042102513,"P.O. BOX 365, INEZ, KY - 41224",KY,606-298-3511,INEZ DEPOSIT 
253175384,"SUITE A, CARY, NC - 27518",NC,252-447-0691,FIRST FLIGHT FEDERAL CREDIT UNION 
303085133,"STE 108, OKLAHOMA CITY, OK - 73112",OK,405-947-3730,INTEGRIS FEDERAL CREDIT UNION 
211674788,"34 MAIN ST NORTH, WELLS RIVER, VT - 05081",VT,802-757-3244,WELLS RIVER SAVINGS BANK 
061300367,"3451 PRESCOTT RD, MEMPHIS, TN - 38118",TN,901-542-7038,FIRST TENNESSEE BANK 
064005203,"3451 PRESCOTT RD, MEMPHIS, TN - 38118",TN,901-542-7038,FIRST TENNESSEE BANK 
064101550,"3451 PRESCOTT RD, MEMPHIS, TN - 38118",TN,901-542-7038,FIRST TENNESSEE BANK 
064107091,"3451 PRESCOTT, MEMPHIS, TN - 38118",TN,901-542-7038,FIRST TENNESSEE BANK 
064200930,"3451 PRESCOTT, MEMPHIS, TN - 38118",TN,901-542-7038,FIRST TENNESSEE BANK 
064201560,"3451 PRESCOTT RD, MEMPHIS, TN - 38118",TN,901-542-7038,FIRST TENNESSEE BANK 
064202514,"3451 PRESCOTT, MEMPHIS, TN - 38118",TN,901-542-7038,FIRST TENNESSEE BANK 
064207195,"3451 PRESCOTT RD, MEMPHIS, TN - 38118",TN,901-542-7038,FIRST TENNESSEE BANK 
064207292,"3451 PRESCOTT, MEMPHIS, TN - 38118",TN,901-542-7038,FIRST TENNESSEE BANK 
064207771,"3451 PRESCOTT, MEMPHIS, TN - 38118",TN,901-542-7038,FIRST TENNESSEE BANK 
064208301,"3451 PRESCOTT, MEMPHIS, TN - 38118",TN,901-542-7038,FIRST TENNESSEE BANK 
064208437,"3451 PRESCOTT, MEMPHIS, TN - 38118",TN,901-542-7038,FIRST TENNESSEE BANK 
084000026,"3451 PRESCOTT, MEMPHIS, TN - 38118",TN,901-542-7038,FIRST TENNESSEE BANK 
084301372,"3451 PRESCOTT, MEMPHIS, TN - 38118",TN,901-542-7038,FIRST TENNESSEE BANK 
264271361,"3451 PRESCOTT, MEMPHIS, TN - 38118",TN,901-542-7038,FIRST TENNESSEE BANK 
264272027,"3451 PRESCOTT, MEMPHIS, TN - 38118",TN,901-542-7038,FIRST TENNESSEE BANK 
061209617,"P.O. BOX 68, NEWINGTON, GA - 30446",GA,912-857-4466,BANK OF NEWINGTON 
253279099,"1530 BOURNE STREET, GEORGETOWN, SC - 29440",SC,843-436-6311,GEORGETOWN KRAFT CREDIT UNION 
292177709,"PO BOX 636, LIBBY, MT - 59923",MT,406-293-6421,KOOTENAI VALLEY FED CR UN 
063109922,"500 11TH STREET, COLUMBUS, GA - 31901",GA,800-334-9007,TALLAHASSEE ST DIV SYNOVUS BK 
104910232,"801 S FREMONT, SHENANDOAH, IA - 51601",IA,712-246-5118,FIRST NTL BK OF 
272078048  272483905,"2100 EXECUTIVE HILLS BLVD, AUBURN HILLS, MI - 48326",MI,248-322-9800,GENISYS CREDIT UNION 
272479870  272483905,"2100 EXECUTIVE HILLS BLVD, AUBURN HILLS, MI - 48326",MI,248-322-9800,GENISYS CREDIT UNION 
272479922,"2100 EXECUTIVE HILLS BLVD., AUBURN HILLS, MI - 48326",MI,248-322-9800,GENISYS CREDIT UNION 
272480047  272483905,"2100 EXECUTIVE HILLS BLVD, AUBURN HILLS, MI - 48326",MI,248-322-9800,GENISYS CREDIT UNION 
272483905,"2100 EXECUTIVE HILLS BLVD, AUBURN HILLS, MI - 48326",MI,248-322-9800,GENISYS CREDIT UNION 
104901568,"P O BOX 7, BELLWOOD, NE - 68624",NE,402-367-4334,BANK OF THE VALLEY 
104910339,"P O BOX 7, BELLWOOD, NE - 68624",NE,402-367-4334,BANK OF THE VALLEY 
265176038  262183749,"341 N DALEVILLE AVE, DALEVILLE, AL - 36322",AL,334-598-4411,ARMY AVIATION CNTR FCU 
103101013,"6555 NO. PEORIA, TULSA, OK - 74126",OK,918-425-1381,OKLAHOMA CAPITAL BANK 
111024645,"STE. B, DALLAS, TX - 75205",TX,214-252-3033,TOLLESON PRIVATE BANK 
322282519,"PO BOX 2648, SEAL BEACH, CA - 90740",CA,888-732-2471,SEA AIR FEDERAL CREDIT UNION 
061191495,"P.O. BOX 8, VALLEY, AL - 36854",AL,800-356-4501,CHATTAHOOCHEE FEDERAL CU 
073908760,"P O BOX 466, FAIRBANK, IA - 50629",IA,319-635-2811,FAIRBANK STATE BANK 
091911551,"BOX A, BAYPORT, MN - 55003",MN,651-439-5195,FIRST STATE BANK AND TRUST 
081504855  081517907,"100 WEST THIRD ST, CARUTHERSVILLE, MO - 63830",MO,573-333-1700,FIRST STATE BANK AND TRUST 
081517907,"100 WEST THIRD ST, CARUTHERSVILLE, MO - 63830",MO,573-333-1700,FIRST STATE BANK AND TRUST 
061119668,"3000 W. OLYMPIC BLVD, LOS ANGELES, CA - 90027",CA,213-251-3068,
114919184,"2735 AUSTIN HWY, SAN ANTONIO, TX - 78218",TX,888-481-0336,FROST NATIONAL BANK 
222382069,"1795 ENGLISH RD, ROCHESTER, NY - 14616",NY,585-865-2560,GREECE COMMUNITY FCU 
322078930,"1631 HUNTINGTON DRIVE, SOUTH PASADENA, CA - 91030",CA,626-441-1999,PRIORITY ONE CREDIT UNION 
322274239  322078930,"1631 HUNTINGTON DRIVE, SOUTH PASADENA, CA - 91030",CA,626-441-1999,PRIORITY ONE CREDIT UNION 
322281264  322078930,"1631 HUNTINGTON DRIVE, SOUTH PASADENA, CA - 91030",CA,626-441-1999,PRIORITY ONE CREDIT UNION 
313187021,"2307 WEST OAK STREET, PALESTINE, TX - 75801",TX,903-729-6788,ANDERSON COUNTY FEDERALCU 
226074946,"425 NEPTUNE AVENUE, BROOKLYN, NY - 11224",NY,718-266-2204,CONSUMERS FCU 
271189446,"2213 WEST WHITE OAKS DRIVE, SPRINGFIELD, IL - 62704",IL,217-726-8877,HEARTLAND CREDIT UNION 
301178372,"P. O. BOX 1387, HUTCHINSON, KS - 67504",KS,620-669-0177,HEARTLAND CREDIT UNION 
296075535,"5500 SOUTH ROBERT TRAIL, INVER GROVE HEIGHTS, MN - 55077",MN,651-451-1612,HEARTLAND CREDIT UNION 
275978145,"5325 HIGH CROSSING BLVD, MADISON, WI - 53718",WI,608-282-7000,HEARTLAND CREDIT UNION 
275978828,"5325 HIGH CROSSING BLVD, MADISON, WI - 53718",WI,608-282-7000,HEARTLAND CREDIT UNION 
275978886,"5325 HIGH CROSSING BLVD, MADISON, WI - 53718",WI,608-282-7000,HEARTLAND CREDIT UNION 
065300402  265270303,"503 KALISTE SALOOM RD, LAFAYETTE, LA - 70508",LA,337-237-1960,HOME 
265070574  265270303,"503 KALISTE SALOOM RD., LAFAYETTE, LA - 70508",LA,337-237-1960,HOME 
265070587,"503 KALISTE SALOOM RD., LAFAYETTE, LA - 70508",LA,337-237-1960,HOME 
265270303,"503 KALISTE SALOOM RD., LAFAYETTE, LA - 70508",LA,337-237-1960,HOME 
265472062  265270303,"503 KALISTE SALOOM RD, LAFAYETTE, LA - 70508",LA,337-237-1960,HOME 
021309735,"1537 MILTON AVENUE, SOLVAY, NY - 13209",NY,315-468-1661,SOLVAY BANK 
321280282,"9770 SOUTH VIRGINIA STREET, RENO, NV - 89511",NV,775-789-3177,GREAT BASIN FEDERAL CREDIT UNION 
242170646,"57 SOUTH MAIN ST, WINCHESTER, KY - 40391",KY,859-744-1900,WINCHESTER FEDERAL SAVINGS BANK 
265176258,"SUITE 5, MOBILE, AL - 36609",AL,251-342-1472,MOBILE POSTAL EMPL 
031302528,"2450 E. THIRD ST, WILLIAMSPORT, PA - 17701",PA,570-327-5263,WOODLANDS BANK 
081517871,"200 S. MAIN ST, NEW CAMBRIA, MO - 63558",MO,660-226-5211,BANK NEW CAMBRIA 
112206297,"226 NORTH MAIN, ROSWELL, NM - 88201",NM,575-627-2320,BANK OF THE SOUTHWEST 
111003585,"80 SUGAR CREEK CENTER BLVD, SUGAR LAND, TX - 77478",TX,281-269-7184,BANK OF THE SOUTHWEST 
062205791,"426 VETERANS DRIVE, FLORENCE, AL - 35630",AL,256-386-5000,BANK INDEPENDENT 
062203858  062205791,"710 SOUTH MONTGOMERY AVENUE, SHEFFIELD, AL - 35660",AL,256-765-3656,BANK INDEPENDENT 
114000491,"519 MAIN ST, SCHERTZ, TX - 78154",TX,210-945-7400,SCHERTZ BANK 
081503380,"110 N MAPLE ST, ELDON, MO - 65026",MO,573-392-3381,CITIZENS BANK OF ELDON 
311980754,"3351 UNICORN LAKE BLVD, DENTON, TX - 76210",TX,940-565-5423,LIFE FEDERAL CREDIT UNION 
275978983,"1212 HUXLEY ST, MADISON, WI - 53704",WI,608-268-5090,HERITAGE CREDIT UN 
291580708,"1212 HUXLEY ST, MADISON, WI - 53704",WI,608-268-5090,HERITAGE CREDIT UN 
324377558,"4723 HARRISON BLVD, OGDEN, UT - 84403",UT,801-337-2069,SUMMITONE CREDIT UNION 
291479356,"1371 DAKOTA AVE S, HURON, SD - 57350",SD,605-352-2845,DAKOTALAND FEDERAL CR UN 
